ANO;ESTADO;CODIGO IBGE;Municipios;Vendas
2018;Mato Grosso;5101209;ARAGUAINHA;105465
2018;Mato Grosso;5101258;ARAPUTANGA;2359000
2018;Mato Grosso;5101308;ARENAPOLIS;1196500
2018;Mato Grosso;5101407;ARIPUANA;2993842
2018;Mato Grosso;5101605;BARAO DE MELGACO;645000
2018;Mato Grosso;5101704;BARRA DO BUGRES;2883000
2018;Mato Grosso;5101803;BARRA DO GARCAS;15214205
2018;Mato Grosso;5101852;BOM JESUS DO ARAGUAIA;1278000
2018;Mato Grosso;5101902;BRASNORTE;2157604
2018;Mato Grosso;5102504;CACERES;12794192
2018;Mato Grosso;5102603;CAMPINAPOLIS;1774023
2018;Mato Grosso;5102637;CAMPO NOVO DO PARECIS;6125775
2018;Mato Grosso;5102678;CAMPO VERDE;6989550
2018;Mato Grosso;5102686;CAMPOS DE JULIO;1317502
2018;Mato Grosso;5102694;CANABRAVA DO NORTE;711500
2018;Mato Grosso;5102702;CANARANA;5261137
2018;Mato Grosso;5102793;CARLINDA;1235000
2018;Mato Grosso;5102850;CASTANHEIRA;1130000
2018;Mato Grosso;5103007;CHAPADA DOS GUIMARAES;2978935
2018;Mato Grosso;5103056;CLAUDIA;1339963
2018;Mato Grosso;5103106;COCALINHO;847000
2018;Mato Grosso;5103205;COLIDER;4508228
2018;Mato Grosso;5103254;COLNIZA;4190430
2018;Mato Grosso;5103304;COMODORO;2864150
2018;Mato Grosso;5103353;CONFRESA;6779886
2018;Mato Grosso;5103361;CONQUISTA D'OESTE;1093000
2018;Mato Grosso;5103379;COTRIGUACU;1603000
2018;Mato Grosso;5103403;CUIABA;81689133
2018;Mato Grosso;5103437;CURVELANDIA;632000
2018;Mato Grosso;5103452;DENISE;594500
2018;Mato Grosso;5103502;DIAMANTINO;3849500
2018;Mato Grosso;5103601;DOM AQUINO;844000
2018;Mato Grosso;5103700;FELIZ NATAL;1390300
2018;Mato Grosso;5103809;FIGUEIROPOLIS D'OESTE;242000
2018;Mato Grosso;5103858;GAUCHA DO NORTE;1162984
2018;Mato Grosso;5103908;GENERAL CARNEIRO;796500
2018;Mato Grosso;5103957;GLORIA D'OESTE;596000
2018;Mato Grosso;5104104;GUARANTA DO NORTE;4695434
2018;Mato Grosso;5104203;GUIRATINGA;1239821
2018;Mato Grosso;5104500;INDIAVAI;177000
2018;Mato Grosso;5104526;IPIRANGA DO NORTE;998000
2018;Mato Grosso;5104542;ITANHANGA;524000
2018;Mato Grosso;5104559;ITAUBA;954500
2018;Mato Grosso;5104609;ITIQUIRA;2186650
2018;Mato Grosso;5104807;JACIARA;3695583
2018;Mato Grosso;5104906;JANGADA;1311500
2018;Mato Grosso;5105002;JAURU;981000
2018;Mato Grosso;5105101;JUARA;4860980
2018;Mato Grosso;5105150;JUINA;6981365
2018;Mato Grosso;5105176;JURUENA;1572982
2018;Mato Grosso;5105200;JUSCIMEIRA;1519100
2018;Mato Grosso;5105234;LAMBARI D'OESTE;351000
2018;Mato Grosso;5105259;LUCAS DO RIO VERDE;13140464
2018;Mato Grosso;5105309;LUCIARA;387000
2018;Mato Grosso;5105580;MARCELANDIA;1559554
2018;Mato Grosso;5105606;MATUPA;3335127
2018;Mato Grosso;5105622;MIRASSOL D'OESTE;3043000
2018;Mato Grosso;5105903;NOBRES;2611277
2018;Mato Grosso;5106000;NORTELANDIA;811000
2018;Mato Grosso;5106109;NOSSA SENHORA DO LIVRAMENTO;2971984
2018;Mato Grosso;5106158;NOVA BANDEIRANTES;1880000
2018;Mato Grosso;5106208;NOVA BRASILANDIA;564823
2018;Mato Grosso;5106216;NOVA CANAA DO NORTE;1749431
2018;Mato Grosso;5108808;NOVA GUARITA;803500
2018;Mato Grosso;5106182;NOVA LACERDA;679000
2018;Mato Grosso;5108857;NOVA MARILANDIA;246500
2018;Mato Grosso;5108907;NOVA MARINGA;773000
2018;Mato Grosso;5108956;NOVA MONTE VERDE;1338000
2018;Mato Grosso;5106224;NOVA MUTUM;9841601
2018;Mato Grosso;5106174;NOVA NAZARE;219000
2018;Mato Grosso;5106232;NOVA OLIMPIA;871000
2018;Mato Grosso;5106190;NOVA SANTA HELENA;848570
2018;Mato Grosso;5106240;NOVA UBIRATA;1552260
2018;Mato Grosso;5106257;NOVA XAVANTINA;4088396
2018;Mato Grosso;5106273;NOVO HORIZONTE DO NORTE;442500
2018;Mato Grosso;5106265;NOVO MUNDO;787468
2018;Mato Grosso;5106315;NOVO SANTO ANTONIO;249000
2018;Mato Grosso;5106281;NOVO SAO JOAQUIM;1379331
2018;Mato Grosso;5106299;PARANAITA;1684000
2018;Mato Grosso;5106307;PARANATINGA;3647677
2018;Mato Grosso;5106372;PEDRA PRETA;2398840
2018;Mato Grosso;5106422;PEIXOTO DE AZEVEDO;3856323
2018;Mato Grosso;5106455;PLANALTO DA SERRA;553000
2018;Mato Grosso;5106505;POCONE;3991500
2018;Mato Grosso;5106653;PONTAL DO ARAGUAIA;366500
2018;Mato Grosso;5106703;PONTE BRANCA;250953
2018;Mato Grosso;5106752;PONTES E LACERDA;7861500
2018;Mato Grosso;5106778;PORTO ALEGRE DO NORTE;1492233
2018;Mato Grosso;5106802;PORTO DOS GAUCHOS;853162
2018;Mato Grosso;5106828;PORTO ESPERIDIAO;1308687
2018;Mato Grosso;5106851;PORTO ESTRELA;265000
2018;Mato Grosso;5107008;POXOREU;1873036
2018;Mato Grosso;5107040;PRIMAVERA DO LESTE;13864905
2018;Mato Grosso;5107065;QUERENCIA;4014655
2018;Mato Grosso;5107156;RESERVA DO CABACAL;260000
2018;Mato Grosso;5107180;RIBEIRAO CASCALHEIRA;2800060
2018;Mato Grosso;5107198;RIBEIRAOZINHO;442500
2018;Mato Grosso;5107206;RIO BRANCO;579500
2018;Mato Grosso;5107578;RONDOLANDIA;345000
2018;Mato Grosso;5107602;RONDONOPOLIS;41766911
2018;Mato Grosso;5107701;ROSARIO OESTE;1615991
2018;Mato Grosso;5107750;SALTO DO CEU;367000
2018;Mato Grosso;5107248;SANTA CARMEM;541000
2018;Mato Grosso;5107743;SANTA CRUZ DO XINGU;425100
2018;Mato Grosso;5107768;SANTA RITA DO TRIVELATO;517992
2018;Mato Grosso;5107776;SANTA TEREZINHA;788351
2018;Mato Grosso;5107263;SANTO AFONSO;270000
2018;Mato Grosso;5107792;SANTO ANTONIO DO LESTE;481000
2018;Mato Grosso;5107800;SANTO ANTONIO DO LEVERGER;1972000
2018;Mato Grosso;5107859;SAO FELIX DO ARAGUAIA;1637500
2018;Mato Grosso;5107297;SAO JOSE DO POVO;321000
2018;Mato Grosso;5107305;SAO JOSE DO RIO CLARO;1966000
2018;Mato Grosso;5107354;SAO JOSE DO XINGU;1013000
2018;Mato Grosso;5107107;SAO JOSE DOS QUATRO MARCOS;2311800
2018;Mato Grosso;5107404;SAO PEDRO DA CIPA;273000
2018;Mato Grosso;5107875;SAPEZAL;4158768
2018;Mato Grosso;5107883;SERRA NOVA DOURADA;228500
2018;Mato Grosso;5107909;SINOP;33056340
2018;Mato Grosso;5107925;SORRISO;17762965
2018;Mato Grosso;5107941;TABAPORA;1239994
2018;Mato Grosso;5107958;TANGARA DA SERRA;12974047
2018;Mato Grosso;5108006;TAPURAH;2705000
2018;Mato Grosso;5108055;TERRA NOVA DO NORTE;1840500
2018;Mato Grosso;5108105;TESOURO;236900
2018;Mato Grosso;5108204;TORIXOREU;610913
2018;Mato Grosso;5108303;UNIAO DO SUL;507362
2018;Mato Grosso;5108352;VALE DE SAO DOMINGOS;423000
2018;Mato Grosso;5108402;VARZEA GRANDE;32484360
2018;Mato Grosso;5108501;VERA;1548000
2018;Mato Grosso;5105507;VILA BELA DA SANTISSIMA TRINDADE;1821000
2018;Mato Grosso;5108600;VILA RICA;3289820
2018;Para ;1500107;ABAETETUBA;17557889
2018;Para ;1500131;ABEL FIGUEIREDO;1183192
2018;Para ;1500206;ACARA;3355116
2018;Para ;1500305;AFUA;834475
2018;Para ;1500347;AGUA AZUL DO NORTE;1849237
2018;Para ;1500404;ALENQUER;3722241
2018;Para ;1500503;ALMEIRIM;3970534
2018;Para ;1500602;ALTAMIRA;28053028
2018;Para ;1500701;ANAJAS;304962
2018;Para ;1500800;ANANINDEUA;102300522
2018;Para ;1500859;ANAPU;5275142
2018;Para ;1500909;AUGUSTO CORREA;2705972
2018;Para ;1500958;AURORA DO PARA;2126000
2018;Para ;1501105;BAGRE;519854
2018;Para ;1501204;BAIAO;2130958
2018;Para ;1501253;BANNACH;758282
2018;Para ;1501303;BARCARENA;15957310
2018;Para ;1501402;BELEM;219266904
2018;Para ;1501451;BELTERRA;1053526
2018;Para ;1501501;BENEVIDES;18444835
2018;Para ;1501576;BOM JESUS DO TOCANTINS;1482342
2018;Para ;1501600;BONITO;989000
2018;Para ;1501709;BRAGANCA;15892091
2018;Para ;1501725;BRASIL NOVO;1950000
2018;Para ;1501758;BREJO GRANDE DO ARAGUAIA;782517
2018;Para ;1501782;BREU BRANCO;3422827
2018;Para ;1501808;BREVES;8842841
2018;Para ;1501907;BUJARU;931000
2018;Para ;1502004;CACHOEIRA DO ARARI;1070000
2018;Para ;1501956;CACHOEIRA DO PIRIA;780000
2018;Para ;1502103;CAMETA;9634377
2018;Para ;1502152;CANAA DOS CARAJAS;9836989
2018;Para ;1502202;CAPANEMA;11946502
2018;Para ;1502301;CAPITAO POCO;7042956
2018;Para ;1502400;CASTANHAL;35412698
2018;Para ;1502608;COLARES;1347000
2018;Para ;1502707;CONCEICAO DO ARAGUAIA;5397095
2018;Para ;1502756;CONCORDIA DO PARA;3352599
2018;Para ;1502764;CUMARU DO NORTE;956214
2018;Para ;1502772;CURIONOPOLIS;3266000
2018;Para ;1502806;CURRALINHO;1919989
2018;Para ;1502855;CURUA;625000
2018;Para ;1502905;CURUCA;2027489
2018;Para ;1502939;DOM ELISEU;5399149
2018;Para ;1502954;ELDORADO DO CARAJAS;6783206
2018;Para ;1503044;FLORESTA DO ARAGUAIA;4059926
2018;Para ;1503077;GARRAFAO DO NORTE;2103000
2018;Para ;1503093;GOIANESIA DO PARA;5530593
2018;Para ;1503101;GURUPA;372000
2018;Para ;1503200;IGARAPE-ACU;4595153
2018;Para ;1503309;IGARAPE-MIRI;3912186
2018;Para ;1503408;INHANGAPI;451933
2018;Para ;1503457;IPIXUNA DO PARA;3025603
2018;Para ;1503507;IRITUIA;2136700
2018;Para ;1503606;ITAITUBA;23146528
2018;Para ;1503705;ITUPIRANGA;3136820
2018;Para ;1503754;JACAREACANGA;2110557
2018;Para ;1503804;JACUNDA;5140391
2018;Para ;1503903;JURUTI;3605455
2018;Para ;1504000;LIMOEIRO DO AJURU;125000
2018;Para ;1504059;MAE DO RIO;6101000
2018;Para ;1504109;MAGALHAES BARATA;479973
2018;Para ;1504208;MARABA;54734596
2018;Para ;1504307;MARACANA;687000
2018;Para ;1504406;MARAPANIM;1474984
2018;Para ;1504422;MARITUBA;43749034
2018;Para ;1504455;MEDICILANDIA;3757500
2018;Para ;1504505;MELGACO;224978
2018;Para ;1504604;MOCAJUBA;3045925
2018;Para ;1504703;MOJU;6103392
2018;Para ;1504752;MOJUI DOS CAMPOS;2061000
2018;Para ;1504802;MONTE ALEGRE;6449839
2018;Para ;1504901;MUANA;575000
2018;Para ;1504950;NOVA ESPERANCA DO PIRIA;2671732
2018;Para ;1504976;NOVA IPIXUNA;1467000
2018;Para ;1505007;NOVA TIMBOTEUA;1301777
2018;Para ;1505031;NOVO PROGRESSO;4857465
2018;Para ;1505064;NOVO REPARTIMENTO;8561885
2018;Para ;1505106;OBIDOS;3765200
2018;Para ;1505205;OEIRAS DO PARA;943773
2018;Para ;1505304;ORIXIMINA;7036351
2018;Para ;1505403;OUREM;2414915
2018;Para ;1505437;OURILANDIA DO NORTE;3881100
2018;Para ;1505486;PACAJA;4080693
2018;Para ;1505494;PALESTINA DO PARA;635000
2018;Para ;1505502;PARAGOMINAS;16785741
2018;Para ;1505536;PARAUAPEBAS;41569433
2018;Para ;1505551;PAU D'ARCO;1450846
2018;Para ;1505601;PEIXE-BOI;397000
2018;Para ;1505635;PICARRA;1405650
2018;Para ;1505650;PLACAS;1580000
2018;Para ;1505700;PONTA DE PEDRAS;1630000
2018;Para ;1505809;PORTEL;3408783
2018;Para ;1505908;PORTO DE MOZ;1464493
2018;Para ;1506005;PRAINHA;1852312
2018;Para ;1506104;PRIMAVERA;889602
2018;Para ;1506112;QUATIPURU;478949
2018;Para ;1506138;REDENCAO;19555437
2018;Para ;1506161;RIO MARIA;2751541
2018;Para ;1506187;RONDON DO PARA;4706071
2018;Para ;1506195;RUROPOLIS;3812165
2018;Para ;1506203;SALINOPOLIS;5470949
2018;Para ;1506302;SALVATERRA;2105374
2018;Para ;1506351;SANTA BARBARA DO PARA;2174149
2018;Para ;1506500;SANTA ISABEL DO PARA;10911499
2018;Para ;1506559;SANTA LUZIA DO PARA;2562000
2018;Para ;1506583;SANTA MARIA DAS BARREIRAS;1694554
2018;Para ;1506609;SANTA MARIA DO PARA;6023674
2018;Para ;1506708;SANTANA DO ARAGUAIA;6589993
2018;Para ;1506807;SANTAREM;65185796
2018;Para ;1507003;SANTO ANTONIO DO TAUA;2642291
2018;Para ;1507102;SAO CAETANO DE ODIVELAS;1231211
2018;Para ;1507151;SAO DOMINGOS DO ARAGUAIA;4803978
2018;Para ;1507201;SAO DOMINGOS DO CAPIM;1286000
2018;Para ;1507300;SAO FELIX DO XINGU;9069038
2018;Para ;1507409;SAO FRANCISCO DO PARA;11280228
2018;Para ;1507458;SAO GERALDO DO ARAGUAIA;3296243
2018;Para ;1507466;SAO JOAO DA PONTA;861270
2018;Para ;1507474;SAO JOAO DE PIRABAS;3059459
2018;Para ;1507508;SAO JOAO DO ARAGUAIA;1555000
2018;Para ;1507607;SAO MIGUEL DO GUAMA;7057463
2018;Para ;1507706;SAO SEBASTIAO DA BOA VISTA;429854
2018;Para ;1507755;SAPUCAIA;1586935
2018;Para ;1507805;SENADOR JOSE PORFIRIO;527600
2018;Para ;1507904;SOURE;1388710
2018;Para ;1507953;TAILANDIA;10036227
2018;Para ;1507961;TERRA ALTA;724416
2018;Para ;1507979;TERRA SANTA;1332623
2018;Para ;1508001;TOME-ACU;6898556
2018;Para ;1508035;TRACUATEUA;1279500
2018;Para ;1508050;TRAIRAO;2388568
2018;Para ;1508084;TUCUMA;7383415
2018;Para ;1508100;TUCURUI;14148426
2018;Para ;1508126;ULIANOPOLIS;3231437
2018;Para ;1508159;URUARA;4977562
2018;Para ;1508209;VIGIA;3154000
2018;Para ;1508308;VISEU;1766000
2018;Para ;1508357;VITORIA DO XINGU;3094600
2018;Para ;1508407;XINGUARA;12628297
2018;Paraiba ;2500106;AGUA BRANCA;1765500
2018;Paraiba ;2500205;AGUIAR;342000
2018;Paraiba ;2500304;ALAGOA GRANDE;2008000
2018;Paraiba ;2500403;ALAGOA NOVA;1268045
2018;Paraiba ;2500502;ALAGOINHA;1053000
2018;Paraiba ;2500536;ALCANTIL;288000
2018;Paraiba ;2500601;ALHANDRA;6893825
2018;Paraiba ;2500734;AMPARO;254000
2018;Paraiba ;2500775;APARECIDA;1466757
2018;Paraiba ;2500809;ARACAGI;1548000
2018;Paraiba ;2500908;ARARA;1437500
2018;Paraiba ;2501005;ARARUNA;1868221
2018;Paraiba ;2501104;AREIA;1690500
2018;Paraiba ;2501203;AREIAL;446000
2018;Paraiba ;2501302;AROEIRAS;850000
2018;Paraiba ;2501351;ASSUNCAO;465000
2018;Paraiba ;2501401;BAIA DA TRAICAO;741000
2018;Paraiba ;2501500;BANANEIRAS;1740000
2018;Paraiba ;2501534;BARAUNA;846000
2018;Paraiba ;2501609;BARRA DE SANTA ROSA;1117000
2018;Paraiba ;2501575;BARRA DE SANTANA;1084000
2018;Paraiba ;2501708;BARRA DE SAO MIGUEL;293000
2018;Paraiba ;2501807;BAYEUX;14883049
2018;Paraiba ;2501906;BELEM;2679500
2018;Paraiba ;2502003;BELEM DO BREJO DO CRUZ;613000
2018;Paraiba ;2502052;BERNARDINO BATISTA;195000
2018;Paraiba ;2502102;BOA VENTURA;392000
2018;Paraiba ;2502151;BOA VISTA;931000
2018;Paraiba ;2502201;BOM JESUS;38000
2018;Paraiba ;2502300;BOM SUCESSO;548000
2018;Paraiba ;2502409;BONITO DE SANTA FE;882784
2018;Paraiba ;2502508;BOQUEIRAO;2477500
2018;Paraiba ;2502706;BORBOREMA;323100
2018;Paraiba ;2502805;BREJO DO CRUZ;1988000
2018;Paraiba ;2502904;BREJO DOS SANTOS;780000
2018;Paraiba ;2503001;CAAPORA;1714500
2018;Paraiba ;2503100;CABACEIRAS;591000
2018;Paraiba ;2503209;CABEDELO;26905235
2018;Paraiba ;2503308;CACHOEIRA DOS INDIOS;2694000
2018;Paraiba ;2503506;CACIMBA DE DENTRO;1454000
2018;Paraiba ;2503555;CACIMBAS;150500
2018;Paraiba ;2503605;CAICARA;495950
2018;Paraiba ;2503704;CAJAZEIRAS;15041751
2018;Paraiba ;2503753;CAJAZEIRINHAS;138000
2018;Paraiba ;2503803;CALDAS BRANDAO;3085500
2018;Paraiba ;2503902;CAMALAU;831000
2018;Paraiba ;2504009;CAMPINA GRANDE;80542667
2018;Paraiba ;2504033;CAPIM;454000
2018;Paraiba ;2504074;CARAUBAS;330000
2018;Paraiba ;2504108;CARRAPATEIRA;15000
2018;Paraiba ;2504157;CASSERENGUE;479000
2018;Paraiba ;2504207;CATINGUEIRA;525000
2018;Paraiba ;2504306;CATOLE DO ROCHA;5043935
2018;Paraiba ;2504355;CATURITE;628000
2018;Paraiba ;2504405;CONCEICAO;2573556
2018;Paraiba ;2504504;CONDADO;854000
2018;Paraiba ;2504603;CONDE;6204417
2018;Paraiba ;2504702;CONGO;817500
2018;Paraiba ;2504801;COREMAS;1741368
2018;Paraiba ;2504850;COXIXOLA;180000
2018;Paraiba ;2504900;CRUZ DO ESPIRITO SANTO;895000
2018;Paraiba ;2505006;CUBATI;886000
2018;Paraiba ;2505105;CUITE;2183000
2018;Paraiba ;2505238;CUITE DE MAMANGUAPE;297500
2018;Paraiba ;2505204;CUITEGI;519000
2018;Paraiba ;2505279;CURRAL DE CIMA;157500
2018;Paraiba ;2505303;CURRAL VELHO;11000
2018;Paraiba ;2505352;DAMIAO;590500
2018;Paraiba ;2505402;DESTERRO;1302000
2018;Paraiba ;2505600;DIAMANTE;593500
2018;Paraiba ;2505709;DONA INES;594484
2018;Paraiba ;2505808;DUAS ESTRADAS;516500
2018;Paraiba ;2505907;EMAS;50000
2018;Paraiba ;2506004;ESPERANCA;3379000
2018;Paraiba ;2506103;FAGUNDES;511000
2018;Paraiba ;2506202;FREI MARTINHO;245000
2018;Paraiba ;2506251;GADO BRAVO;950000
2018;Paraiba ;2506301;GUARABIRA;11515883
2018;Paraiba ;2506400;GURINHEM;6102498
2018;Paraiba ;2506509;GURJAO;280000
2018;Paraiba ;2506608;IBIARA;823351
2018;Paraiba ;2502607;IGARACY;449000
2018;Paraiba ;2506707;IMACULADA;633000
2018;Paraiba ;2506806;INGA;1715500
2018;Paraiba ;2506905;ITABAIANA;5171377
2018;Paraiba ;2507002;ITAPORANGA;3280261
2018;Paraiba ;2507101;ITAPOROROCA;1824000
2018;Paraiba ;2507200;ITATUBA;487500
2018;Paraiba ;2507309;JACARAU;2235000
2018;Paraiba ;2507408;JERICO;674000
2018;Paraiba ;2507507;JOAO PESSOA;185985179
2018;Paraiba ;2513653;JOCA CLAUDINO;365000
2018;Paraiba ;2507606;JUAREZ TAVORA;802500
2018;Paraiba ;2507705;JUAZEIRINHO;7545853
2018;Paraiba ;2507804;JUNCO DO SERIDO;1159000
2018;Paraiba ;2507903;JURIPIRANGA;230000
2018;Paraiba ;2508000;JURU;453500
2018;Paraiba ;2508109;LAGOA;457000
2018;Paraiba ;2508208;LAGOA DE DENTRO;532000
2018;Paraiba ;2508307;LAGOA SECA;3345500
2018;Paraiba ;2508406;LASTRO;147000
2018;Paraiba ;2508505;LIVRAMENTO;759000
2018;Paraiba ;2508554;LOGRADOURO;1030500
2018;Paraiba ;2508604;LUCENA;913500
2018;Paraiba ;2508703;MAE D'AGUA;129000
2018;Paraiba ;2508802;MALTA;1114000
2018;Paraiba ;2508901;MAMANGUAPE;10360190
2018;Paraiba ;2509008;MANAIRA;576000
2018;Paraiba ;2509057;MARCACAO;296000
2018;Paraiba ;2509107;MARI;2424000
2018;Paraiba ;2509156;MARIZOPOLIS;2145000
2018;Paraiba ;2509206;MASSARANDUBA;678000
2018;Paraiba ;2509305;MATARACA;549000
2018;Paraiba ;2509339;MATINHAS;385832
2018;Paraiba ;2509370;MATO GROSSO;194000
2018;Paraiba ;2509396;MATUREIA;839000
2018;Paraiba ;2509404;MOGEIRO;326500
2018;Paraiba ;2509503;MONTADAS;251000
2018;Paraiba ;2509602;MONTE HOREBE;369000
2018;Paraiba ;2509701;MONTEIRO;4781200
2018;Paraiba ;2509800;MULUNGU;173500
2018;Paraiba ;2509909;NATUBA;1039000
2018;Paraiba ;2510006;NAZAREZINHO;535000
2018;Paraiba ;2510105;NOVA FLORESTA;996500
2018;Paraiba ;2510204;NOVA OLINDA;379000
2018;Paraiba ;2510303;NOVA PALMEIRA;438000
2018;Paraiba ;2510402;OLHO D'AGUA;785000
2018;Paraiba ;2510501;OLIVEDOS;325000
2018;Paraiba ;2510600;OURO VELHO;321000
2018;Paraiba ;2510659;PARARI;149000
2018;Paraiba ;2510709;PASSAGEM;201000
2018;Paraiba ;2510808;PATOS;18824062
2018;Paraiba ;2510907;PAULISTA;1619000
2018;Paraiba ;2511004;PEDRA BRANCA;199000
2018;Paraiba ;2511103;PEDRA LAVRADA;438000
2018;Paraiba ;2511202;PEDRAS DE FOGO;1545000
2018;Paraiba ;2512721;PEDRO REGIS;257000
2018;Paraiba ;2511301;PIANCO;2560661
2018;Paraiba ;2511400;PICUI;2572000
2018;Paraiba ;2511509;PILAR;673000
2018;Paraiba ;2511608;PILOES;255100
2018;Paraiba ;2511806;PIRPIRITUBA;957000
2018;Paraiba ;2511905;PITIMBU;549000
2018;Paraiba ;2512002;POCINHOS;2229000
2018;Paraiba ;2512036;POCO DANTAS;234000
2018;Paraiba ;2512077;POCO DE JOSE DE MOURA;225000
2018;Paraiba ;2512101;POMBAL;4177000
2018;Paraiba ;2512200;PRATA;513000
2018;Paraiba ;2512309;PRINCESA ISABEL;2434900
2018;Paraiba ;2512408;PUXINANA;1162000
2018;Paraiba ;2512507;QUEIMADAS;3703000
2018;Paraiba ;2512606;QUIXABA;602500
2018;Paraiba ;2512705;REMIGIO;3896900
2018;Paraiba ;2512747;RIACHAO;211000
2018;Paraiba ;2512754;RIACHAO DO BACAMARTE;1348000
2018;Paraiba ;2512762;RIACHAO DO POCO;808919
2018;Paraiba ;2512788;RIACHO DE SANTO ANTONIO;145000
2018;Paraiba ;2512804;RIACHO DOS CAVALOS;669500
2018;Paraiba ;2512903;RIO TINTO;1315352
2018;Paraiba ;2513109;SALGADO DE SAO FELIX;540500
2018;Paraiba ;2513158;SANTA CECILIA;362500
2018;Paraiba ;2513208;SANTA CRUZ;509000
2018;Paraiba ;2513307;SANTA HELENA;465500
2018;Paraiba ;2513406;SANTA LUZIA;4082609
2018;Paraiba ;2513703;SANTA RITA;18852530
2018;Paraiba ;2513802;SANTA TERESINHA;594000
2018;Paraiba ;2513505;SANTANA DE MANGUEIRA;192789
2018;Paraiba ;2513604;SANTANA DOS GARROTES;161000
2018;Paraiba ;2513851;SANTO ANDRE;207980
2018;Paraiba ;2513927;SAO BENTINHO;780500
2018;Paraiba ;2513901;SAO BENTO;5111238
2018;Paraiba ;2513968;SAO DOMINGOS;114000
2018;Paraiba ;2513943;SAO DOMINGOS DO CARIRI;247000
2018;Paraiba ;2513984;SAO FRANCISCO;510000
2018;Paraiba ;2514008;SAO JOAO DO CARIRI;426000
2018;Paraiba ;2500700;SAO JOAO DO RIO DO PEIXE;1919000
2018;Paraiba ;2514107;SAO JOAO DO TIGRE;221000
2018;Paraiba ;2514206;SAO JOSE DA LAGOA TAPADA;609000
2018;Paraiba ;2514305;SAO JOSE DE CAIANA;308774
2018;Paraiba ;2514404;SAO JOSE DE ESPINHARAS;174000
2018;Paraiba ;2514503;SAO JOSE DE PIRANHAS;2326500
